Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Pachora,01-01-2025,3.5,Other,2351,2750,2451
,01-02-2025,4.5,Other,2000,2800,2500
,01-04-2025,5.5,Other,1940,2700,2311
,01-09-2025,25,Other,2100,2900,2500
,01-10-2025,10,Other,2650,2900,2751
,01-11-2025,3.5,Other,2300,2900,2500
,01/13/2025,2.5,Other,2200,2800,2600
,01/14/2025,2.5,Other,2551,2850,2651
,01/16/2025,10,Other,2630,2890,2731
,01/17/2025,3.5,Other,2451,2900,2600
,01/18/2025,3,Other,2500,2800,2621
,01/24/2025,10,Other,2350,2800,2725
,01/25/2025,5.5,Other,2200,2751,2711
,01/27/2025,2,Other,2200,2500,2351
,,,Other,2651,2850,2751
,01/28/2025,2.5,Other,2555,2620,2575
,,,Other,2650,2800,2711
,01/29/2025,2,Other,2625,2900,2751
,,,Other,2400,2600,2500
,01/30/2025,3,Other,2321,2611,2511
,,,Other,2630,2930,2711
,01/31/2025,3.5,Other,2400,2600,2500
,,,Other,2630,2900,2761
Paithan,01-01-2025,0.1,Other,3000,3000,3000
,01-02-2025,1.5,Other,3070,3130,3100
,01-03-2025,2.1,Other,2651,3066,2981
,01-07-2025,0.6,Other,3116,3116,3116
,01-08-2025,0.1,Other,3156,3156,3156
,01-09-2025,0.3,Other,3266,3266,3266
,01-10-2025,0.1,Other,3251,3251,3251
,01/14/2025,0.3,Other,3200,3200,3200
,01/15/2025,1.2,Other,3151,3290,3251
,01/16/2025,0.3,Other,3261,3261,3261
,01/17/2025,0.2,Other,3251,3251,3251
,01/18/2025,0.1,Other,2951,2951,2951
,01/22/2025,0.2,Other,3061,3061,3061
,01/23/2025,1.5,Other,3000,3300,3231
,01/24/2025,1.7,Other,2750,3226,3150
,01/28/2025,0.8,Other,2800,3260,3100
,01/29/2025,0.2,Other,2891,2891,2891
,01/31/2025,1.5,Other,2800,3250,3000
Parola,01-02-2025,3,Other,2000,2800,2800
,01-10-2025,0.9,Other,2900,2900,2900
,01/17/2025,3,Other,2200,2300,2200
,01/21/2025,3,Other,2300,2600,2300
Partur,01/13/2025,0.5,Other,2450,2801,2750
Pathardi,01-01-2025,2.5,Other,2300,2900,2550
,01-04-2025,2.5,Other,2300,2900,2550
,01/15/2025,2,Other,2200,2800,2500
,01/25/2025,1.5,Other,2200,2600,2450
Pathari,01-03-2025,0.1,Other,2500,2500,2500
,01-08-2025,0.2,Other,2700,2800,2700
,01/16/2025,0.2,Other,2601,2601,2601
,01/22/2025,0.1,Other,2790,2790,2790
Patoda,01/29/2025,0.4,Other,2400,2600,2500
Phaltan,01-05-2025,80.7,Other,2150,3000,2550
,01-12-2025,62.8,Other,2300,3000,2575
Pune,01-01-2025,43.5,Other,3500,4000,3750
,01-02-2025,43.8,Other,3600,4000,3800
,01-03-2025,56.5,Other,3700,4000,3850
,01-04-2025,44.5,Other,3600,4000,3800
,01-06-2025,44.8,Other,3500,4000,3750
,01-07-2025,45.2,Other,3600,4000,3800
,01-08-2025,44.9,Other,3600,4000,3800
,01-09-2025,45.2,Other,3400,3800,3600
,01-10-2025,45.4,Other,3500,3900,3700
,01-11-2025,45.1,Other,3500,4000,3750
,01/13/2025,57.9,Other,3600,4000,3800
,01/14/2025,45,Other,3600,3800,3700
,01/15/2025,45.4,Other,3700,4000,3850
,01/16/2025,45.2,Other,3500,3800,3650
,01/17/2025,45.6,Other,3600,4000,3800
,01/18/2025,57.3,Other,3700,4000,3850
,01/30/2025,44,Other,3300,3900,3600
,01/31/2025,43.8,Other,3400,3800,3600
Rahata,01-07-2025,0.5,Other,2266,2300,2280
,01-11-2025,0.3,Other,2050,3165,2500
,01/15/2025,0.2,Other,2411,2411,2411
,01/20/2025,0.1,Other,2000,2000,2000
,01/22/2025,0.9,Other,2535,2535,2535
,01/28/2025,0.1,Other,2631,2631,2631
,01/29/2025,0.1,Other,2226,2226,2226
Rahuri,01-10-2025,0.2,Other,2300,2300,2300
,01-12-2025,0.3,Other,2450,2450,2450
,01/24/2025,0.3,Other,2600,2600,2600
Rahuri(Vambori),01-02-2025,0.7,Other,2821,2821,2821
,01-04-2025,0.1,Other,2100,2100,2100
,01/18/2025,0.2,Other,2200,2200,2200
,01/21/2025,0.3,Other,2700,3101,2900
,01/22/2025,0.1,Other,2951,2951,2951
,01/24/2025,0.2,Other,2100,3000,3000
,01/25/2025,0.1,Other,1800,1800,1800
,01/28/2025,0.5,Other,3025,3025,3025
,,,Other,1800,1800,1800
,01/30/2025,0.6,Other,2800,2800,2800
,01/31/2025,0.1,Other,2951,2951,2951
Sangamner,01-03-2025,0.1,Other,2900,2900,2900
Sangli,01-01-2025,5,Other,2700,3400,3050
,01-02-2025,10,Other,2800,3400,3100
,01-03-2025,2.5,Other,2700,3300,3000
,01-04-2025,12.5,Other,2900,3400,3150
,01-06-2025,10,Other,2800,3300,3050
,01-07-2025,7.5,Other,2650,3300,2975
,01-10-2025,12,Other,2900,3500,3200
,01-11-2025,15,Other,2900,3400,3250
,01/13/2025,15,Other,2900,3500,3200
,01/15/2025,15,Other,2700,3200,2950
,01/16/2025,15,Other,2900,3500,3200
,01/20/2025,12.5,Other,2800,3400,3100
,01/21/2025,10,Other,2800,3400,3100
,01/22/2025,10,Other,2800,3400,3100
,01/23/2025,5,Other,2700,3300,3000
,01/24/2025,5,Other,2700,3300,3000
,01/27/2025,15,Other,2700,3300,3000
,01/30/2025,15,Other,2700,3300,3000
Satana,01-09-2025,1.4,Other,2399,2913,2750
,01-10-2025,1.7,Other,1751,3090,3090
,01/13/2025,2,Other,2113,3012,2805
,01/16/2025,1.1,Other,2612,3200,2812
,01/17/2025,1.2,Other,2001,3000,2825
,01/20/2025,1.6,Other,2700,3199,2800
,01/21/2025,1.2,Other,2412,3240,2850
,01/22/2025,1.3,Other,2000,3300,2751
,01/23/2025,1.8,Other,2350,3250,2801
,01/24/2025,1.8,Other,1500,3091,2850
,01/27/2025,1.4,Other,2586,2586,2586
,,,Other,2700,3051,2800
,01/28/2025,1.4,Other,2313,2313,2313
,,,Other,2675,3052,2825
,01/29/2025,1.3,Other,2650,3300,2829
,,,Other,2150,2150,2150
,01/30/2025,1.7,Other,1600,2575,2450
,,,Other,2740,3156,2850
,01/31/2025,1.2,Other,2714,3116,2850
Shahada,01-10-2025,0.1,Other,3161,3161,3161
,01/16/2025,1.2,Other,2695,2695,2695
,01/17/2025,0.5,Other,2990,2990,2990
,01/30/2025,1.6,Other,2500,2500,2500
Shetkari Khushi Bazar,01-10-2025,0.08,Other,2300,2300,2300
,01/16/2025,0.17,Other,2300,2300,2300
,01/27/2025,0.49,Other,2350,2350,2350
Shevgaon,01-03-2025,1.5,Other,2625,2800,2800
,01-04-2025,0.6,Other,2800,2900,2900
,01-06-2025,1.1,Other,2000,2750,2000
,01-07-2025,0.2,Other,2500,2500,2500
,01-08-2025,0.5,Other,2800,2800,2800
,01-11-2025,3.1,Other,2800,2900,2900
,01/13/2025,1.2,Other,2750,2800,2800
,01/18/2025,1.2,Other,2800,2900,2800
,01/19/2025,0.5,Other,2650,2800,2650
,01/20/2025,1,Other,2800,2900,2900
,01/22/2025,0.9,Other,2100,2900,2900
,01/25/2025,0.4,Other,2900,2900,2900
,01/27/2025,0.4,Other,2900,2900,2900
,01/28/2025,1.8,Other,2900,3250,3250
,01/29/2025,1,Other,2900,3000,2900
,01/31/2025,0.5,Other,2200,2200,2200
Shevgaon(Bodhegaon),01-01-2025,0.7,Other,2700,2800,2800
,01-02-2025,0.7,Other,2700,2900,2700
,01-03-2025,0.5,Other,2700,2800,2700
,01-04-2025,0.4,Other,2700,2800,2800
,01-05-2025,0.4,Other,2700,2700,2700
,01-07-2025,0.8,Other,2700,2800,2700
,01-10-2025,1.2,Other,2700,2800,2800
,01-11-2025,0.9,Other,2700,2800,2700
,01/13/2025,0.7,Other,2700,2700,2700
,01/14/2025,0.3,Other,2700,2700,2700
,01/16/2025,1.2,Other,2700,2800,2700
,01/20/2025,1.2,Other,2700,2850,2850
,01/23/2025,0.3,Other,2700,2700,2700
,01/24/2025,0.5,Other,2700,2700,2700
,01/28/2025,0.4,Other,2900,2900,2900
,01/29/2025,0.3,Other,2700,2700,2700
,01/31/2025,0.9,Other,2700,2800,2800
Shirpur,01-01-2025,0.4,Other,1800,1800,1800
,01-02-2025,0.4,Other,2500,2825,2699
,01-03-2025,1,Other,1700,2762,2151
,01/27/2025,1.8,Other,2000,2461,2290
,01/31/2025,0.3,Other,2000,2000,2000
Shirur,01-02-2025,0.3,Other,2700,2700,2700
,01-04-2025,0.2,Other,2100,2600,2600
,01-06-2025,0.3,Other,2700,2900,2700
,01/18/2025,0.3,Other,2400,2600,2400
,01/19/2025,0.1,Other,2200,2200,2200
,01/30/2025,0.5,Other,2700,2800,2700
,,,Other,2000,2000,2000
,01/31/2025,1.4,Other,2700,2800,2700
,,,Other,2000,2500,2500
Shrigonda,01/22/2025,0.1,Other,2700,3000,2900
Shrirampur,01-02-2025,0.6,Other,2400,2600,2500
Sillod,01-03-2025,0.7,Other,2500,2500,2500
,01-12-2025,0.4,Other,2420,2420,2420
,01/17/2025,0.3,Other,2600,2600,2600
,01/24/2025,0.2,Other,2350,2350,2350
,01/27/2025,0.2,Other,2500,2500,2500
Sillod(Bharadi),01-04-2025,0.2,Other,2625,2625,2625
,01-11-2025,1.2,Other,2125,2700,2500
,01/18/2025,0.3,Other,2649,2649,2649
,01/25/2025,0.2,Other,2875,2875,2875
Solapur,01-10-2025,1.2,Other,2310,2310,2310
,01/18/2025,1.8,Other,2400,2400,2400
,01/25/2025,0.3,Other,2300,2300,2300
,01/27/2025,0.4,Other,2120,2415,2405
Ulhasnagar,01-03-2025,17,Other,2800,3200,3000
,01/16/2025,20,Other,2600,3000,2800
,01/21/2025,10,Other,2800,3000,2900
,01/23/2025,17,Other,2700,3100,2900
,01/29/2025,15,Other,2800,3000,2900
,01/31/2025,64,Other,2800,3000,2900
Vadvani,01-01-2025,1.6,Other,2651,3500,2800
,01-08-2025,0.9,Other,2800,4301,4301
,01/15/2025,0.2,Other,3500,3500,3500
,01/22/2025,0.3,Other,2851,3501,3100
Vaijpur,01/30/2025,3.6,Other,2650,3085,2860
Yeola,01-01-2025,1.3,Other,2021,2901,2511
,01-03-2025,0.4,Other,2026,2051,2051
,01-06-2025,0.6,Other,2016,2031,2031
,01-08-2025,3.6,Other,1940,2300,2300
,01-09-2025,0.5,Other,1900,2200,2050
,01-10-2025,0.1,Other,2000,3004,2250
,01-11-2025,0.2,Other,2025,3000,2025
,01/16/2025,1.4,Other,2000,2501,2501
,01/17/2025,0.5,Other,2235,2235,2235
,01/18/2025,0.2,Other,1902,1902,1902
,01/20/2025,0.7,Other,1951,3101,3101
,01/23/2025,2.6,Other,1920,2875,2875
,01/25/2025,2.3,Other,1875,2600,2600
,,,Other,2800,2800,2800
,01/27/2025,0.2,Other,2050,2058,2058
,01/29/2025,0.8,Other,1918,1960,1960
,,,Other,2700,2700,2700
,01/30/2025,3.4,Other,1912,2350,2000
,01/31/2025,4.8,Other,1850,2400,2000
Ahmednagar,02-04-2025,0.2,Other,2000,2100,2050
,02-07-2025,1.8,Other,2100,2600,2100
,02-12-2025,3.6,Other,1200,1900,1550
,02/20/2025,6.4,Other,3000,3000,3000
,,,Other,2050,2600,2325
,02/27/2025,2.4,Other,2200,2600,2400
,,,Other,3100,3300,3200
,02/28/2025,3.2,Other,3000,3100,3050
,,,Other,1800,2100,1950
Akola,02-03-2025,2,Other,3200,3200,3200
,02-05-2025,0.3,Other,3100,3100,3100
Amalner,02-01-2025,12,Other,2250,2327,2327
,02-03-2025,1.5,Other,2025,2200,2200
,02-04-2025,1,Other,2100,2500,2500
,02-05-2025,2.5,Other,2275,2588,2588
,02-08-2025,5.8,Other,2256,2345,2345
,02-12-2025,2,Other,2100,2100,2100
,,,Other,2851,2851,2851
,02/13/2025,1,Other,2100,2400,2400
,02/14/2025,0.8,Other,2100,2550,2250
,02/15/2025,1.5,Other,2100,2500,2500
,02/18/2025,2,Other,2150,2350,2350
,02/20/2025,1.1,Other,2151,2610,2610
,02/21/2025,3.5,Other,2100,2450,2450
,02/22/2025,3,Other,2100,2450,2450
,02/24/2025,2,Other,2200,2441,2441
,02/25/2025,1,Other,2300,2600,2600
,02/27/2025,3,Other,2765,2955,2955
,02/28/2025,1,Other,2650,2900,2900
Amarawati,02-01-2025,0.3,Other,2800,3100,2950
,02-03-2025,1.2,Other,2800,3100,2950
,02-04-2025,0.3,Other,2800,3100,2950
,02-05-2025,0.3,Other,2800,3100,2950
,02-07-2025,0.3,Other,2800,3100,2950
,02/13/2025,0.3,Other,2800,3100,2950
,02/14/2025,0.3,Other,2800,3100,2950
,02/17/2025,0.3,Other,2800,3100,2950
,02/18/2025,0.3,Other,2800,3100,2950
,02/20/2025,0.3,Other,2800,3100,2950
,02/21/2025,0.3,Other,2800,3000,2900
,02/22/2025,0.3,Other,2800,3000,2900
,02/24/2025,0.3,Other,2800,3100,2950
,02/27/2025,0.3,Other,2800,3100,2950
,02/28/2025,0.3,Other,2625,2800,2712
Ambad (Vadigodri),02-12-2025,0.4,Other,2651,3100,2800
Baramati,02-06-2025,34.2,Other,2000,2624,2600
,02/13/2025,19.4,Other,2100,2624,2600
,02/17/2025,18.2,Other,1900,2624,2600
,02/20/2025,22.1,Other,1900,2624,2500
,,,Other,2625,3051,2700
,02/27/2025,16.6,Other,2250,2624,2600
,,,Other,2625,3200,2900
Beed,02-01-2025,0.7,Other,2000,2450,2300
,02-03-2025,3.3,Other,2000,2500,2250
,02-04-2025,1.7,Other,2050,2500,2250
,02-05-2025,2.3,Other,2050,2525,2250
,02-06-2025,0.8,Other,2100,2525,2300
,02-07-2025,2.9,Other,2061,2525,2300
,02-08-2025,0.4,Other,2550,2550,2550
,02/13/2025,1.9,Other,2100,2550,2300
,02/14/2025,1.9,Other,2200,2550,2300
,02/15/2025,1.6,Other,2200,2510,2320
,02/17/2025,1.1,Other,2201,2525,2330
,02/18/2025,1.4,Other,2150,2501,2398
,02/20/2025,0.3,Other,2525,2525,2525
,02/21/2025,0.8,Other,2700,3141,2901
,02/22/2025,1.2,Other,2700,3304,2843
,02/24/2025,2.5,Other,2700,4161,3188
,02/25/2025,0.5,Other,2550,2601,2577
,02/28/2025,2.6,Other,2700,3152,2893
Bhokardan,02-01-2025,1.2,Other,1900,2100,2050
Chalisgaon,02-05-2025,7.5,Other,2630,3040,2800
,02-06-2025,20,Other,2625,2850,2730
,02/13/2025,5,Other,2625,3019,2850
,02/17/2025,5,Other,2625,3060,2850
,02/20/2025,5,Other,2625,3233,2850
,02/21/2025,4.5,Other,2625,3011,2851
,02/24/2025,10,Other,2650,3225,2850
,02/25/2025,7.5,Other,2625,3160,2850
,02/26/2025,7.5,Other,2650,3160,2850
,02/27/2025,7,Other,2650,3225,2850
,02/28/2025,8,Other,2625,3025,2801
Chattrapati Sambhajinagar,02-03-2025,2.4,Other,2000,2500,2250
,02-04-2025,0.9,Other,2300,2300,2300
,,,Other,2700,2700,2700
,02-05-2025,0.3,Other,2671,3000,2836
,02-06-2025,0.6,Other,2500,2500,2500
,,,Other,2885,2900,2892
,02-07-2025,0.5,Other,3070,3070,3070
,02/14/2025,0.6,Other,2900,2900,2900
,02/15/2025,0.5,Other,3026,3026,3026
,02/21/2025,0.3,Other,3300,3300,3300
,02/22/2025,0.6,Other,2601,2601,2601
,02/24/2025,0.1,Other,2600,2600,2600
,02/25/2025,0.4,Other,2700,3300,3000
,02/28/2025,0.2,Other,3100,3100,3100
Chopada,02-01-2025,0.2,Other,2901,3001,2950
,02-04-2025,0.2,Other,3000,3000,3000
,02-05-2025,0.5,Other,2900,3000,2952
,02-06-2025,0.4,Other,2400,2401,2400
,02-08-2025,0.1,Other,2600,2600,2600
,02/13/2025,0.4,Other,2851,2851,2851
,02/14/2025,0.4,Other,2701,2852,2800
,02/15/2025,0.1,Other,2800,2800,2800
,02/21/2025,3,Other,2896,3031,3000
Deoulgaon Raja,02-03-2025,1.5,Other,2675,2675,2675
,,,Other,2500,2500,2500
,02-04-2025,0.2,Other,2800,2800,2800
,,,Other,2600,2600,2600
,02-05-2025,0.4,Other,2700,2900,2700
,,,Other,2500,2500,2500
,02-06-2025,0.1,Other,2750,2750,2750
,02-07-2025,0.4,Other,2625,2800,2700
,02-08-2025,0.8,Other,2800,2800,2800
,,,Other,2400,2600,2600
,02/13/2025,0.5,Other,2800,2800,2800
,,,Other,2200,2600,2600
,02/14/2025,0.1,Other,2400,2400,2400
,02/15/2025,0.1,Other,2300,2300,2300
,02/17/2025,0.3,Other,2500,2600,2550
,02/21/2025,0.3,Other,2500,2600,2600
,,,Other,2800,2800,2800
,02/24/2025,0.6,Other,2400,2600,2500
,02/27/2025,0.1,Other,2500,2500,2500
,02/28/2025,0.1,Other,2500,2500,2500
Devala,02-03-2025,0.6,Other,2625,2990,2880
,02-04-2025,0.5,Other,2625,3000,2705
,02-06-2025,0.5,Other,2635,2805,2635
,02-07-2025,0.4,Other,2625,2905,2735
,02/17/2025,0.4,Other,2750,2850,2850
,02/20/2025,0.3,Other,2825,3000,2895
,02/21/2025,0.9,Other,2685,2890,2705
,02/27/2025,0.2,Other,2700,2855,2700
,02/28/2025,0.2,Other,2800,3060,2850
Dhule,02-01-2025,2.6,Other,2028,2624,2550
,,,Other,2625,3000,2750
,02-03-2025,2.7,Other,2100,2624,2525
,,,Other,2625,3000,2625
,02-04-2025,4.8,Other,2626,3000,2855
,,,Other,2220,2624,2600
,02-05-2025,6.1,Other,2625,2855,2700
,,,Other,2090,2624,2300
,02-06-2025,3.6,Other,2220,2400,2250
,02-08-2025,1.5,Other,2500,2624,2550
,,,Other,2625,3000,2700
,02/13/2025,3.6,Other,2625,2850,2705
,,,Other,2160,2624,2305
,02/14/2025,8.9,Other,2625,2750,2700
,,,Other,2120,2624,2525
,02/15/2025,3.5,Other,2140,2188,2165
,02/17/2025,0.8,Other,2200,2624,2600
,,,Other,2625,3205,2700
,02/18/2025,2.3,Other,2005,2600,2200
,02/20/2025,4.6,Other,2190,2325,2200
,02/21/2025,4.4,Other,2125,2624,2600
,,,Other,2625,3045,2670
,02/22/2025,3,Other,2229,2590,2241
,02/24/2025,0.8,Other,2090,2311,2250
,02/25/2025,4.8,Other,2145,2495,2495
,02/27/2025,0.8,Other,2130,2624,2200
,,,Other,2625,3005,2700
,02/28/2025,3,Other,2050,2624,2500
,,,Other,2625,2800,2700
Dondaicha,02-03-2025,3.9,Other,2500,2500,2500
,02-04-2025,0.6,Other,2401,2500,2401
,02-05-2025,0.4,Other,2200,2400,2242
,02-06-2025,1.5,Other,1900,2300,2200
,02-07-2025,1.2,Other,2100,2100,2100
,02/14/2025,0.1,Other,1800,2100,2015
,02/17/2025,1.3,Other,1951,2300,2100
,02/18/2025,0.8,Other,2000,2000,2000
,02/21/2025,0.3,Other,1700,1900,1700
,02/24/2025,0.5,Other,2000,2551,2100
,02/27/2025,1.2,Other,1800,2050,1900
,02/28/2025,0.8,Other,2000,2000,2000
Dound,02-02-2025,0.4,Other,2400,2600,2600
,02-06-2025,1,Other,2300,2300,2300
,,,Other,2750,3051,2750
,02-09-2025,0.4,Other,2500,2500,2500
,,,Other,2800,2800,2800
,02/13/2025,0.1,Other,2500,2500,2500
,02/23/2025,1.3,Other,2750,2900,2750
,,,Other,2000,2000,2000
,02/27/2025,0.3,Other,2400,2500,2500
Gangapur,02-01-2025,2,Other,2725,2921,2800
,02-03-2025,4,Other,2700,2800,2780
,02-04-2025,2,Other,2875,2956,2900
,02-05-2025,1,Other,2630,2975,2800
,02-06-2025,1.3,Other,2700,2925,2840
,02-07-2025,1.5,Other,2685,2940,2890
,02-08-2025,0.6,Other,2650,2950,2800
,02/13/2025,1.4,Other,2680,2926,2700
,02/14/2025,1.3,Other,2750,2925,2800
,02/15/2025,0.8,Other,2800,2970,2900
,02/17/2025,0.6,Other,2625,3000,2935
,02/18/2025,1.7,Other,2642,3046,2903
,02/20/2025,2,Other,2630,2940,2750
,02/21/2025,1.3,Other,2650,3001,2900
,02/22/2025,1,Other,2625,3001,2900
,02/24/2025,1,Other,2745,2900,2800
,02/25/2025,2.1,Other,2700,3061,3000
,02/28/2025,1.3,Other,2730,2900,2840
Gevrai,02-01-2025,4.5,Other,2625,3140,2650
,02-03-2025,3.8,Other,2625,3000,2900
,02-04-2025,1.2,Other,2625,3070,2800
,02-05-2025,1.2,Other,2625,3077,2800
,02-06-2025,1.5,Other,2625,3000,2750
,02-08-2025,5,Other,2625,3150,2700
,02/13/2025,3.4,Other,2625,2939,2650
,02/14/2025,1.5,Other,2750,2900,2800
,02/15/2025,1.5,Other,2625,3074,2800
,02/17/2025,1.1,Other,2625,3400,2950
,02/18/2025,1.7,Other,2625,3080,2800
,02/20/2025,4.4,Other,2625,3035,2750
,02/21/2025,2.1,Other,2625,3000,2625
,02/22/2025,1.1,Other,2625,2900,2650
,02/24/2025,1.3,Other,2000,2600,2450
,02/25/2025,1.1,Other,2135,2624,2624
Jalana,02-03-2025,39.6,Other,2750,3000,2750
,,,Other,2000,2000,2000
,02-04-2025,10.6,Other,2211,2211,2211
,,,Other,2750,3160,2750
,02-05-2025,8.5,Other,2200,2200,2200
,,,Other,2825,3100,2825
,02-06-2025,5.8,Other,2150,2150,2150
,,,Other,2700,3000,2700
,02-07-2025,0.8,Other,2775,3000,2900
,02-08-2025,6.2,Other,2675,2675,2675
,,,Other,2250,2300,2300
,02/13/2025,7.4,Other,2200,2200,2200
,,,Other,2800,3000,2800
,02/14/2025,4.2,Other,2300,2300,2300
,,,Other,2900,3000,2900
,02/15/2025,2.7,Other,2775,3030,2775
,,,Other,2200,2200,2200
,02/17/2025,3.4,Other,2900,3226,2900
,,,Other,2300,2300,2300
,02/18/2025,4.4,Other,2721,3000,2800
,02/20/2025,6.3,Other,2900,2981,2900
,,,Other,2450,2450,2450
,02/21/2025,2.3,Other,2800,3225,3100
,02/22/2025,4.9,Other,2900,3250,2900
,,,Other,2200,2200,2200
,02/24/2025,5.4,Other,2150,2150,2150
,,,Other,2900,3107,2900
,02/25/2025,3.7,Other,2900,3040,2900
,,,Other,2200,2200,2200
,02/28/2025,5.7,Other,2800,3190,2800
,,,Other,2320,2320,2320
Jalgaon,02/18/2025,0.3,Other,1900,1900,1900
Jamkhed,02-03-2025,0.9,Other,1500,2300,1900
,02/17/2025,2.5,Other,2000,2100,2050
,02/22/2025,0.1,Other,3050,3050,3050
,02/27/2025,0.2,Other,1600,1900,1750
Kalamb (Dharashiv),02/22/2025,0.1,Other,2501,2501,2501
,02/24/2025,0.1,Other,1500,1500,1500
Kalvan,02-06-2025,0.8,Other,2301,2301,2301
,02/17/2025,0.5,Other,2500,2500,2500
,02/21/2025,0.5,Other,2511,2511,2511
Kalyan,02-01-2025,1.2,Other,3000,3500,3200
,02-02-2025,1.2,Other,3000,3400,3200
,02-03-2025,0.6,Other,3000,3400,3200
,02-04-2025,0.3,Other,2800,3400,3100
,02-05-2025,0.3,Other,2800,3400,3100
,02-06-2025,0.3,Other,2800,3400,3100
,02-07-2025,0.3,Other,2800,3400,3100
,02/13/2025,0.3,Other,2800,3400,3100
,02/14/2025,0.3,Other,2800,3400,3100
,02/15/2025,0.3,Other,2800,3400,3100
,02/16/2025,0.3,Other,2800,3400,3100
,02/17/2025,0.3,Other,2800,3400,3100
Kannad,02-04-2025,0.6,Other,2701,3011,2851
,02-05-2025,1.1,Other,2626,3052,2626
,02-06-2025,0.6,Other,2630,3100,2800
,02-07-2025,1.2,Other,2675,3100,2800
,02-08-2025,0.1,Other,3052,3100,3073
,02/13/2025,0.2,Other,3000,3100,3050
,02/14/2025,1.3,Other,2625,3052,2626
,02/16/2025,0.9,Other,2815,2815,2815
,02/20/2025,0.9,Other,2675,3175,2837
,02/21/2025,0.1,Other,2801,3001,2901
,02/22/2025,0.4,Other,2951,3151,3051
Karjat,02-01-2025,0.6,Other,2600,2600,2600
,02-02-2025,1.6,Other,2625,2900,2625
,02-03-2025,1.2,Other,2625,2800,2625
,02-04-2025,0.3,Other,2600,2600,2600
,02-05-2025,1,Other,2500,2624,2500
,02-06-2025,0.2,Other,2500,2500,2500
,02-08-2025,0.5,Other,2800,2800,2800
,02/13/2025,0.1,Other,2700,2700,2700
,02/14/2025,0.6,Other,2600,2600,2600
,02/15/2025,1.1,Other,2630,3000,2630
,02/16/2025,0.3,Other,2600,2600,2600
,02/17/2025,0.2,Other,2800,2800,2800
,02/18/2025,1,Other,2500,2620,2500
,02/19/2025,0.2,Other,2800,2800,2800
,02/20/2025,0.7,Other,2300,2600,2300
,02/21/2025,0.6,Other,2700,2700,2700
,02/24/2025,0.6,Other,2300,2600,2300
,02/25/2025,0.1,Other,2600,2600,2600
,02/26/2025,0.6,Other,2700,2800,2700
,02/27/2025,0.3,Other,2500,2600,2500
,02/28/2025,1.1,Other,2100,2500,2100
Karmala,02-07-2025,0.1,Other,3000,3000,3000
,02/20/2025,0.2,Other,2650,2650,2650
,02/28/2025,0.2,Other,2300,2300,2300
Khamgaon,02-12-2025,1,Other,1930,1930,1930
Kille Dharur,02-07-2025,1.3,Other,2400,2400,2400
,,,Other,2951,3500,2951
,02/14/2025,0.6,Other,1600,1600,1600
,,,Other,3050,3398,3050
,02/17/2025,1.2,Other,2890,3801,3030
,02/21/2025,0.4,Other,3800,3800,3800
,,,Other,1800,1800,1800
,02/28/2025,0.7,Other,2400,2400,2400
,,,Other,3291,4000,3291
Kisan Market Yard,02/14/2025,0.4,Other,2415,2415,2415
Kopargaon,02-01-2025,0.1,Other,2181,2181,2181
,02-04-2025,2.2,Other,2199,2400,2200
,02-06-2025,1.3,Other,2625,2776,2625
,02-07-2025,1,Other,2276,2276,2276
,02-08-2025,1,Other,2200,2200,2200
,02/13/2025,0.2,Other,2091,2091,2091
,02/14/2025,1.2,Other,1800,2152,2122
,02/20/2025,1.1,Other,1850,2141,2000
,02/21/2025,0.3,Other,2625,2850,2630
,02/25/2025,0.4,Other,1850,2499,2100
,02/27/2025,0.6,Other,2000,2411,2101
Lasalgaon,02-03-2025,8.1,Other,2625,3236,2626
,,,Other,2052,2600,2400
,02-04-2025,3.8,Other,2090,2600,2200
,,,Other,2625,2828,2650
,02-05-2025,1.1,Other,2101,2624,2391
,,,Other,2804,2804,2804
,02-06-2025,1.7,Other,2101,2600,2400
,,,Other,2625,2900,2650
,02-07-2025,0.6,Other,2101,2600,2281
,,,Other,2630,2910,2650
,02-12-2025,0.3,Other,2100,2501,2412
,02/13/2025,0.1,Other,2751,2751,2751
,02/14/2025,1.2,Other,2630,2801,2630
,,,Other,2100,2600,2451
,02/17/2025,3,Other,2080,2146,2116
,02/18/2025,1.7,Other,2100,2500,2152
,,,Other,2630,3101,2700
,02/20/2025,0.8,Other,2100,2600,2500
,,,Other,3061,3061,3061
,02/21/2025,1.3,Other,2001,2600,2152
,,,Other,3241,3241,3241
,02/24/2025,2,Other,2051,2600,2251
,,,Other,2701,2701,2701
,02/25/2025,2.2,Other,2630,2766,2650
,,,Other,2060,2600,2500
,02/27/2025,0.1,Other,2000,2401,2401
,02/28/2025,4.1,Other,2630,2901,2800
,,,Other,2000,2600,2102
Lasalgaon(Niphad),02-01-2025,0.2,Other,2826,2826,2826
,02-03-2025,0.8,Other,2800,2800,2800
,02-05-2025,0.7,Other,3050,3050,3050
,02-08-2025,0.8,Other,2801,2950,2801
,02/13/2025,0.1,Other,2450,2450,2450
,02/14/2025,0.1,Other,2200,2200,2200
,02/15/2025,0.1,Other,2899,2899,2899
,02/17/2025,0.5,Other,3026,3026,3026
Majalgaon,02-03-2025,3.5,Other,2300,2620,2400
